"flex href","align-center src","truncate","bg-gray-med_light","ml-1 href","align-center src 2","truncate 2","truncate 3","truncate href","text-black-main","flex-center","flex-center 2","flex-center 3","bg-gray-light","next-m:flex href","flex","min-mt:order-3 src","participant-name","participant-name 2","height-content","height-content 2","height-content 3","height-content 4","h-[18px] src"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/estonia/esiliiga/fc-tallinn-tartu-jk-welco-xhSsdc9O/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/I1s6FDPt-trLzk4N1.png?250704131425","FC Tallinn","Tartu Welco","2.07","3.91","2.68","13","https://www.oddsportal.com/serve/images/team-logo/Men/nJ2jQwhQ-CUaaVuZ6.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/estonia/esiliiga/elva-tallinna-kalev-SG7iG0ft/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/bgBS4hCK-tnFQZaTd.png?250704131425","Elva","Tallinna Kalev U21","1.21","6.01","8.63","13","https://www.oddsportal.com/serve/images/team-logo/Men/l2duipoh-IsLk5d1t.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/estonia/esiliiga/levadia-tammeka-tartu-8QFaEvPh/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/6Fbs0wRt-r5C2FDKF.png?250704131425","Levadia U21","Tammeka U21","1.29","5.07","7.16","12","https://www.oddsportal.com/serve/images/team-logo/Men/fcoP3g7n-fmfS2lRL.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/estonia/","https://cci2.oddsportal.com/country-flags/ee.svg","Estonia","Esiliiga B","https://www.oddsportal.com/football/estonia/esiliiga-b/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/estonia/esiliiga-b/tartu-kalev-legion-vgWPehP9/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/h8XyHciQ-bcv6Y6TL.png?250704131425","Tartu Kalev","Legion","1.76","3.89","3.35","10","https://www.oddsportal.com/serve/images/team-logo/Men/jcIOlV93-O8o4uq5U.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/estonia/esiliiga-b/laanemaa-haapsalu-maardu-linnameeskond-bsqbwp9r/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/djkVSVTE-bV1nZGCo.png?250704131425","Haapsalu","Maardu","14.83","8.12","1.09","10","https://www.oddsportal.com/serve/images/team-logo/Men/YcU4uE9K-K0MaHlQK.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/estonia/esiliiga-b/nomme-utd-tabasalu-67n6yOwe/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/xGJ8Bd73-jZ7FMYWc.png?250704131425","Nomme Utd U21","Tabasalu","1.70","3.93","3.62","9","https://www.oddsportal.com/serve/images/team-logo/Men/Qu0mhMUE-Qez3KKP2.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kakkonen Group A","https://www.oddsportal.com/football/finland/kakkonen-group-a/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kakkonen-group-a/mypa-pepo-dKVJlgLs/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/jPpec29K-hGuhahGg.png?250704131425","MyPa","PEPO","2.22","4.08","2.49","14","https://www.oddsportal.com/serve/images/team-logo/Men/fRsPWBiQ-pfj9k3UB.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kakkonen Group C","https://www.oddsportal.com/football/finland/kakkonen-group-c/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kakkonen-group-c/narpes-kraft-gbk-kokkola-YJ36penB/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/bN7orOhQ-2DHMwf7a.png?250704131425","Narpes Kraft","GBK Kokkola","3.25","4.30","1.81","14","https://www.oddsportal.com/serve/images/team-logo/Men/8dDDUqhQ-S6wQRveL.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kansallinen Liiga Women","https://www.oddsportal.com/football/finland/kansallinen-liiga-women/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kansallinen-liiga-women/jypk-pk-35-helsinki-zDaPpvdL/","17:00","https://www.oddsportal.com/serve/images/team-logo/Women/hMBOhGiQ-nZzLtO34.png?250704131425","JyPK W","PK-35 Helsinki W","3.37","3.28","1.96","12","https://www.oddsportal.com/serve/images/team-logo/Women/YDXPxZQc-MDrXg46a.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kansallinen Ykkonen Women","https://www.oddsportal.com/football/finland/kansallinen-ykkonen-women/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kansallinen-ykkonen-women/pkku-tps-EZCX5NYo/","17:00","https://www.oddsportal.com/serve/images/team-logo/Women/dIBCpt6n-C4tNQkIk.png?250704131425","PKKU W","TPS W","2.32","3.98","2.34","2","https://www.oddsportal.com/serve/images/team-logo/Women/KOZQ1zRt-MBywsuEJ.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/norway/","https://cci2.oddsportal.com/country-flags/no.svg","Norway","Eliteserien","https://www.oddsportal.com/football/norway/eliteserien/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/norway/eliteserien/ham-kam-brann-Kjht3k7r/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/KzHF1uCK-fi8RtWi5.png?250704131425","HamKam","Brann","3.85","3.87","1.84","19","https://www.oddsportal.com/serve/images/team-logo/Men/hWa93393-WtiGCgXQ.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/world/","https://cci2.oddsportal.com/country-flags/8.svg","World","Club Friendly","https://www.oddsportal.com/football/world/club-friendly/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/world/club-friendly/cambridge-city-cambridge-utd-Iqyu0jQs/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/Kppl9Aoh-2oiAOCJu.png?250704131425","Cambridge City (Eng)","Cambridge Utd (Eng)","17.05","8.17","1.10","8","https://www.oddsportal.com/serve/images/team-logo/Men/x6luP3Pt-n5X13kfD.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/fsv-frankfurt-dusseldorf-ADh9VFfo/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/EaWHr4j9-hvd9EEze.png?250704131425","FSV Frankfurt (Ger)","Dusseldorf II (Ger)","2.22","3.65","2.64","10","https://www.oddsportal.com/serve/images/team-logo/Men/f3820z73-4GnujK2a.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/karlsruher-aarau-AkhVXx15/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/phx8gAQt-Qmnf8wEL.png?250704131425","Karlsruher SC (Ger)","Aarau (Sui)","1.74","4.04","3.74","10","https://www.oddsportal.com/serve/images/team-logo/Men/GQG7AjAK-nLy4dj0C.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/den-bosch-roda-EokMRarg/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/tEqqiATE-hjhCDZHK.png?250704131425","Den Bosch (Ned)","Roda (Ned)","2.27","3.51","2.61","7","https://www.oddsportal.com/serve/images/team-logo/Men/8jHasa83-nB6CAUfs.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/venlo-b-monchengladbach-Opr3pKpg/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/OpFcgTkQ-vuxu3x67.png?250704131425","Venlo (Ned)","B. Monchengladbach II (Ger)","1.70","3.77","4.00","10","https://www.oddsportal.com/serve/images/team-logo/Men/4AWFaEkQ-zcb1Gz6r.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/boreham-wood-luton-hnmvavHq/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/bNcPxXkQ-xOaZHl96.png?250704131425","Boreham Wood (Eng)","Luton (Eng)","6.54","4.75","1.38","10","https://www.oddsportal.com/serve/images/team-logo/Men/lCpqAGBK-dATKxRKP.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/wiedenbruck-arminia-bielefeld-bk70yutR/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/KvuqoCCK-t2JBIzI7.png?250704131425","Wiedenbruck (Ger)","Arminia Bielefeld (Ger)","10.83","7.63","1.15","9","https://www.oddsportal.com/serve/images/team-logo/Men/Eq1jGknh-xYC9lr9F.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/dortmund-werder-bremen-SrMDVZ7j/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/IsxvQgCK-zcb1Gz6r.png?250704131425","Dortmund II (Ger)","Werder Bremen II (Ger)","2.07","3.47","2.98","9","https://www.oddsportal.com/serve/images/team-logo/Men/nmr5Gpoh-0EUGvquC.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/krasnodar-fk-rostov-dfrwItKk/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/pAH7j4UE-vTLj5hDm.png?250704131425","Krasnodar (Rus)","FK Rostov (Rus)","1.68","3.43","5.44","5","https://www.oddsportal.com/serve/images/team-logo/Men/UF8CaiA3-CpEF1IjD.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/llandudno-fc-bangor-1876-6ejCk3eR/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/Am6VK2TE-8ESmY28i.png?250704131425","Llandudno (Wal)","Bangor 1876 (Wal)","1.26","5.56","7.76","4","https://www.oddsportal.com/serve/images/team-logo/Men/CCO3FdAK-EgQZRTua.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/brentwood-leyton-orient-4n4ZOAwI/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/nDNtXHUE-Ea5a9wpg.png?250704131425","Brentwood (Eng)","Leyton Orient (Eng)","13.20","8.32","1.15","6","https://www.oddsportal.com/serve/images/team-logo/Men/0Y7OoHOt-K2FpWLH3.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/kv-mechelen-raal-la-louviere-25dc2B85/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/h48Dvfoh-zVJMgvaS.png?250704131425","KV Mechelen (Bel)","RAAL La Louviere (Bel)","1.80","3.67","3.61","10","https://www.oddsportal.com/serve/images/team-logo/Men/pOqEpOAK-jPCLdsVS.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/nijmegen-lotte-WtvwR7Zp/","17:00","https://www.oddsportal.com/serve/images/team-logo/Men/jqCPXUhQ-4vob7cTR.png?250704131425","Nijmegen (Ned)","Lotte (Ger)","1.18","6.85","10.17","11","https://www.oddsportal.com/serve/images/team-logo/Men/rwEexXRc-r7oqkvI5.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/asia/","https://cci2.oddsportal.com/country-flags/5.svg","Asia","Asian Cup Women","https://www.oddsportal.com/football/asia/asian-cup-women/","Tomorrow, 05 Jul  - Qualification","1","X","2","B's","https://www.oddsportal.com/football/asia/asian-cup-women/thailand-india-2V5evW2b/","17:30","https://www.oddsportal.com/serve/images/team-logo/Women/6gJX0rj9-0xLZRP53.png?250704131425","Thailand W","India W","1.78","3.98","3.36","8",""
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/cameroon/","https://cci2.oddsportal.com/country-flags/cm.svg","Cameroon","Elite One","https://www.oddsportal.com/football/cameroon/elite-one/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/cameroon/elite-one/les-astres-bamboutos-fc-W0r5PDjT/","17:30","https://www.oddsportal.com/serve/images/team-logo/Men/APdsTHk9-OhsybBXB.png?250704131425","Les Astres","Bamboutos FC","3.30","3.20","2.03","11","https://www.oddsportal.com/serve/images/team-logo/Men/8EqyrG83-OUxxBLtn.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/cameroon/elite-one/as-fortuna-mfou-dynamo-douala-8QR3NQKr/","17:30","https://www.oddsportal.com/serve/images/team-logo/Men/6XOrqmUE-lGILyKhD.png?250704131425","Fortuna Mfou","Dynamo Douala","2.17","3.42","2.82","11","https://www.oddsportal.com/serve/images/team-logo/Men/IVWJoZk9-zX43sNzb.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/malawi/","https://cci2.oddsportal.com/country-flags/mw.svg","Malawi","Super League","https://www.oddsportal.com/football/malawi/super-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/malawi/super-league/mighty-tigers-mzuzu-city-Y5tMhtAC/","17:30","https://www.oddsportal.com/serve/images/team-logo/Men/KKdNzFhQ-04FLL0ra.png?250704131425","Mighty Tigers","Mzuzu City","2.11","2.94","3.52","3","https://www.oddsportal.com/serve/images/team-logo/Men/zDURIWm9-0GBv5Nqb.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/world/","https://cci2.oddsportal.com/country-flags/8.svg","World","Club Friendly","https://www.oddsportal.com/football/world/club-friendly/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/world/club-friendly/utrecht-cercle-brugge-KA2jOmnd/","17:30","https://www.oddsportal.com/serve/images/team-logo/Men/6BfMnYQt-4vob7cTR.png?250704131425","Utrecht (Ned)","Cercle Brugge KSV (Bel)","1.72","3.98","4.13","6","https://www.oddsportal.com/serve/images/team-logo/Men/EVkFIojQ-CS6nbsqF.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/africa/","https://cci2.oddsportal.com/country-flags/1.svg","Africa","COSAFA Championship U20","https://www.oddsportal.com/football/africa/cosafa-championship-u20/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/africa/cosafa-championship-u20/south-africa-zambia-dhiLzpt3/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/xICkopRt-xQxQqqtQ.png?250704131425","South Africa U20","Zambia U20","2.25","3.30","3.20","7",""
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/brazil/","https://cci2.oddsportal.com/country-flags/br.svg","Brazil","Paulista U20","https://www.oddsportal.com/football/brazil/paulista-u20/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/brazil/paulista-u20/sao-bento-bragantino-Ctq3Imvm/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/ImCz4q83-0E0ISxY8.png?250704131425","Sao Bento U20","RB Bragantino U20","11.48","6.26","1.18","12","https://www.oddsportal.com/serve/images/team-logo/Men/fcmEJnRc-ragmsdpt.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kakkonen Group C","https://www.oddsportal.com/football/finland/kakkonen-group-c/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kakkonen-group-c/jbk-tp-47-h8GvSnWq/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/fTkK1G6n-nTLUUUol.png?250704131425","JBK","TP-47","1.91","4.09","3.02","14","https://www.oddsportal.com/serve/images/team-logo/Men/AVM88LBK-86OeMIIr.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Kansallinen Ykkonen Women","https://www.oddsportal.com/football/finland/kansallinen-ykkonen-women/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/kansallinen-ykkonen-women/honka-ktp-SdJm2uYA/","18:00","https://www.oddsportal.com/serve/images/team-logo/Women/nNRGbP73-8rxHs4lb.png?250704131425","Honka W","KTP W","2.51","3.95","2.18","3","https://www.oddsportal.com/serve/images/team-logo/Women/6XrPcRph-lEBizLoL.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/finland/","https://cci2.oddsportal.com/country-flags/fi.svg","Finland","Ykkonen","https://www.oddsportal.com/football/finland/ykkonen/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/finland/ykkonen/kpv-kokkola-tampere-utd-z7faktWF/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/ll6y0yWE-WdapVR2a.png?250704131425","KPV Kokkola","Tampere Utd","2.24","3.58","2.70","17","https://www.oddsportal.com/serve/images/team-logo/Men/fBtggdk9-IFb9tqla.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/kazakhstan/","https://cci2.oddsportal.com/country-flags/kz.svg","Kazakhstan","Premier League","https://www.oddsportal.com/football/kazakhstan/premier-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/kazakhstan/premier-league/zhenis-ulytau-EFxYAx8b/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/K40zVs8n-zLEZgZeE.png?250704131425","Zhenis","Ulytau","1.78","3.29","4.44","15","https://www.oddsportal.com/serve/images/team-logo/Men/8bWQkV6n-C40O5CgS.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/kazakhstan/premier-league/kyzylzhar-ordabasy-2uBL1YUp/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/YT8CJpUc-QiWrXtNo.png?250704131425","Kyzylzhar","Ordabasy","3.16","2.96","2.29","13","https://www.oddsportal.com/serve/images/team-logo/Men/vPtAEtUc-rB9GKJTe.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/latvia/","https://cci2.oddsportal.com/country-flags/lv.svg","Latvia","Nakotnes liga","https://www.oddsportal.com/football/latvia/nakotnes-liga/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/latvia/nakotnes-liga/alberts-jdfs-augsdaugavas-tAEdqakf/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/byMtPaA3-SIDDuAGg.png?250704131425","Alberts JDFS","Augsdaugavas","1.12","8.17","15.33","4","https://www.oddsportal.com/serve/images/team-logo/Men/jTbTxFm9-xCHHLBmp.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/lebanon/","https://cci2.oddsportal.com/country-flags/lb.svg","Lebanon","Premier League","https://www.oddsportal.com/football/lebanon/premier-league/","Tomorrow, 05 Jul  - Losers stage","1","X","2","B's","https://www.oddsportal.com/football/lebanon/premier-league/bourj-racing-OzH8Vs4e/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/bHxxFZQt-rHGHJGBm.png?250704131425","Bourj FC","Racing","1.71","3.50","4.15","14","https://www.oddsportal.com/serve/images/team-logo/Men/WK0DpSUE-QafNkKSO.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/macao/","https://cci2.oddsportal.com/country-flags/mo.svg","Macao","Elite League","https://www.oddsportal.com/football/macao/elite-league/","Tomorrow, 05 Jul  - Championship Group","1","X","2","B's","https://www.oddsportal.com/football/macao/elite-league/cheng-fung-shao-jiang-xrNcAuwg/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/rNc2x7VE-xGVRIbf8.png?250704131425","Cheng Fung","Shao Jiang","42.60","16.20","1.03","5","https://www.oddsportal.com/serve/images/team-logo/Men/2sBFPKPt-0Ypjcvje.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/norway/","https://cci2.oddsportal.com/country-flags/no.svg","Norway","Division 2 - Group 1","https://www.oddsportal.com/football/norway/division-2-group-1/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/norway/division-2-group-1/v-haugesund-lysekloster-QRcDadBC/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/GESlppVE-U3Jn5kRc.png?250704131425","V. Haugesund","Lysekloster","1.77","3.79","3.74","15","https://www.oddsportal.com/serve/images/team-logo/Men/4QSuDMOt-2o1DU3U7.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/norway/division-2-group-1/pors-arendal-x6DT1nht/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/z3BFwb83-6PG8meHs.png?250704131425","Pors","Arendal","3.95","4.09","1.67","15","https://www.oddsportal.com/serve/images/team-logo/Men/CKiopE93-b3sOiXZ5.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/norway/division-2-group-1/notodden-flekkeroy-pWGy0QMh/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/YHRhwQTc-pCk2vaSD.png?250704131425","Notodden","Flekkeroy","2.08","3.51","3.02","15","https://www.oddsportal.com/serve/images/team-logo/Men/E3wCh1Pt-U3Jn5kRc.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/norway/","https://cci2.oddsportal.com/country-flags/no.svg","Norway","Division 3 - Group 2","https://www.oddsportal.com/football/norway/division-3-group-2/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/norway/division-3-group-2/spjelkavik-ranheim-6oaPxrzA/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/4GXrWGm9-GhsrjnEb.png?250704131425","Spjelkavik","Ranheim 2","1.21","6.29","7.11","7","https://www.oddsportal.com/serve/images/team-logo/Men/A1iHg373-vZlYXIJP.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/norway/division-3-group-2/byasen-nardo-MLe0veBE/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/C4t5uZBK-ABpmWgn7.png?250704131425","Byasen","Nardo","2.52","3.82","2.15","10","https://www.oddsportal.com/serve/images/team-logo/Men/0xXMI3BK-n1wefDer.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/norway/","https://cci2.oddsportal.com/country-flags/no.svg","Norway","Division 3 - Group 3","https://www.oddsportal.com/football/norway/division-3-group-3/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/norway/division-3-group-3/elverum-bjorkelangen-fyqhsLFd/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/Em5zkoRc-QPVxgHgK.png?250704131425","Elverum","Bjorkelangen","1.59","4.25","3.88","10","https://www.oddsportal.com/serve/images/team-logo/Men/GbSjHg7n-I9HDbMve.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/norway/division-3-group-3/skjetten-lorenskog-x08xkXY2/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/4UFnFGQt-EwAeDyu5.png?250704131425","Skjetten","Lorenskog","4.76","4.82","1.43","10","https://www.oddsportal.com/serve/images/team-logo/Men/GMtnbdWE-KMoKJlti.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/paraguay/","https://cci2.oddsportal.com/country-flags/py.svg","Paraguay","Division Intermedia","https://www.oddsportal.com/football/paraguay/division-intermedia/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/paraguay/division-intermedia/guarani-de-fram-resistencia-b7MOur3C/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/MspdTu5n-2Flwajdq.png?250704131425","Guarani de Fram","Resistencia","2.50","2.99","2.71","13","https://www.oddsportal.com/serve/images/team-logo/Men/z9Sr31Rt-byFMtarp.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/paraguay/division-intermedia/fernando-de-la-mora-sol-de-america-6XPWwMXO/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/lAJ4U573-vqrpfFH7.png?250704131425","Fernando de la Mora","Sol de America","2.14","3.18","3.12","13","https://www.oddsportal.com/serve/images/team-logo/Men/tjQMYbRt-UJLaZhBP.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/sweden/","https://cci2.oddsportal.com/country-flags/se.svg","Sweden","Allsvenskan","https://www.oddsportal.com/football/sweden/allsvenskan/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/sweden/allsvenskan/gais-malmo-ff-lIAb5hrB/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/WUEnJATE-2c38J1pB.png?250704131425","GAIS","Malmo FF","2.65","3.32","2.60","19","https://www.oddsportal.com/serve/images/team-logo/Men/ETTp2r73-YmCZKGcR.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/sweden/allsvenskan/oster-mjallby-GSfwbAzo/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/rHxjzToh-OhPYORgk.png?250704131425","Oster","Mjallby","4.77","3.94","1.67","19","https://www.oddsportal.com/serve/images/team-logo/Men/pde5bWQc-tl2CILaH.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/uruguay/","https://cci2.oddsportal.com/country-flags/uy.svg","Uruguay","Segunda Division","https://www.oddsportal.com/football/uruguay/segunda-division/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/uruguay/segunda-division/colon-uruguay-montevideo-fc-zB26N4bn/","18:00","https://www.oddsportal.com/serve/images/team-logo/Men/AHPX8J4n-GO5mfhpB.png?250704131425","Colon","Uruguay Montevideo","2.47","3.07","2.72","16","https://www.oddsportal.com/serve/images/team-logo/Men/CM5wdroh-K6JFPx66.png?250704131425"
